མཚན་བྱང་། ,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།
ཚད་མ་ཀུན་ལས་བཏུས་པ། ,31,2,1,,མཚན་བྱང་འདི་ཆོས་ཚན་འདིའི་མཚན་བོད་སྐད་དུ་སྨོས་པ་ལྟར་བཀོད་ཅིང་། ཆོས་ཚན་འདི་《སྡེ་》《སྣར་》ལ་མི་བཞུགས་པས་《པེ་》ལ་གཞིར་བཟུང་ནས་《སྣར་》དང་དཔེ་བསྡུར་བྱས་ཡོད།
,34,3,1,《སྣར་》,བརྗོད་དོ།
,,4,2,《སྣར་》,པར།
,36,5,1,《སྣར་》,མི་ཡིན།
,,6,2,《སྣར་》,དཔག།
,37,7,1,《སྣར་》,ན།
,,8,2,《སྣར་》,ཡིན།
,38,9,1,《སྣར་》,pཔ།
,39,10,1,《སྣར་》,mཔ།
,,11,2,《སྣར་》,mདེས་ན།
,40,12,1,《སྣར་》,ལྟར།
,41,13,2,《སྣར་》,pབར།
,42,14,1,《སྣར་》,བསལ།
,,15,2,《སྣར་》,རང།
,45,16,1,《སྣར་》,བསྒྲུབ།
,46,17,1,《སྣར་》,རྗོད།,
,47,18,1,《སྣར་》,ད།,
,,19,2,《སྣར་》,རྟགས།,
,49,20,1,《སྣར་》,ལྟར།,
,50,21,1,《སྣར་》,ཁྱེད།,
,51,22,1,《སྣར་》,མི།,
,,23,2,《སྣར་》,ན།,
,,24,3,《སྣར་》,སྐྱེས་པ།,
,,25,4,《སྣར་》,ན།,
,,26,5,《སྣར་》,རྗོད།,
,52,27,1,《སྣར་》,སྣ།,
,,28,2,《སྣར་》,ལན།,
,,29,3,《སྣར་》,མི།,
,53,30,1,《སྣར་》,pཏན།,
,54,31,1,《སྣར་》,pཏན།,
